Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Species Comments,Checklist Comments
S33323975,Turkey Vulture,Cathartes aura,7338,5,MX-BCS,,MX-BCS-El Pescadero-Calle Sn 38 - 23.3638x-110.1685,23.363831,-110.168471,2016-12-29,09:36 PM,eBird - Stationary Count,120,0,,,1
S47268846,Osprey,Pandion haliaetus,7351,1,US-CA,El Dorado,"Clark Mountain Rd, Lotus US-CA (38.8195,-120.9467)",38.81949,-120.946705,2018-07-15,09:07 PM,eBird - Traveling Count,250,0,24.14,,3
S30665733,Osprey,Pandion haliaetus,7351,1,US-MT,Glacier,Glacier NP--Two Medicine,48.4870534,-113.3675571,2016-07-05,09:00 AM,eBird - Traveling Count,480,0,32.187,,2
S30176926,Osprey,Pandion haliaetus,7351,1,US-WA,King,Elliot Bay,47.6345112,-122.4391079,2016-05-22,03:00 PM,eBird - Stationary Count,180,1,,,6
S30097148,Osprey,Pandion haliaetus,7351,1,US-WA,King,US-WA-Renton-Cedar River Park - 47.4656x-122.1338,47.465567,-122.133835,2016-06-05,03:58 PM,eBird - Stationary Count,120,1,,,2,,,"Cesar river park along the cedar river  <br />Submitted from eBird for iOS, version 1.2.1 Build 65"
S30167940,Osprey,Pandion haliaetus,7351,1,US-WA,King,Union Bay Natural Area / Montlake Fill,47.65424,-122.29137,2016-06-10,04:19 PM,eBird - Traveling Count,60,1,1.207,,1,,,"<br />Submitted from eBird for iOS, version 1.2.1 Build 65"
S30665718,Osprey,Pandion haliaetus,7351,5,US-MT,Lake,Flathead Lake,47.9088353,-114.116397,2016-07-02,09:00 AM,eBird - Traveling Count,480,0,64.374,,2
S30429570,Cooper's Hawk,Accipiter cooperii,7829,1,US-WA,King,North Seattle,47.6926129,-122.3349671,2016-06-24,05:00 PM,eBird - Stationary Count,5,0,,,1
S25505711,Bald Eagle,Haliaeetus leucocephalus,7885,1,US-WA,Clallam,Ediz Hook,48.14035,-123.44711,2015-10-18,04:30 PM,eBird - Stationary Count,60,0,,,2
S50734297,Bald Eagle,Haliaeetus leucocephalus,7885,1,US-CA,El Dorado,"96150, South Lake Tahoe US-CA (38.9369,-120.0566)",38.936938,-120.05658,2018-12-16,10:52 AM,eBird - Traveling Count,90,0,4.828,,7
S40369774,Bald Eagle,Haliaeetus leucocephalus,7885,1,US-CA,El Dorado,"South Lake Tahoe, CA  96150, South Lake Tahoe US-CA (38.9179,-119.9894)",38.917919,-119.989393,2017-10-29,03:29 PM,eBird - Traveling Count,60,0,1.609,,2
S35157974,Bald Eagle,Haliaeetus leucocephalus,7885,2,US-WA,King,US-WA-Black Diamond-98010 - 47.2976x-122.0126,47.297581,-122.012575,2017-03-11,12:14 PM,eBird - Traveling Count,60,0,8.047,,2
S25505775,Bald Eagle,Haliaeetus leucocephalus,7885,2,US-WA,King,Union Bay Natural Area / Montlake Fill,47.65424,-122.29137,2015-10-16,03:30 PM,eBird - Stationary Count,60,1,,,2
S31741104,Bald Eagle,Haliaeetus leucocephalus,7885,1,US-WA,Pierce,US-WA-Enumclaw-Mount Rainier National Park - 46.9257x-121.5319,46.925663,-121.531879,2016-09-24,02:50 PM,eBird - Traveling Count,120,0,24.14,,1,,,"<br />Submitted from eBird for iOS, version 1.2.6 Build 75"
S34618312,Bald Eagle,Haliaeetus leucocephalus,7885,1,CA-BC,Thompson-Nicola,CA-BC-Kamloops-6805 Dallas Dr - 50.6646x-120.1432,50.66463,-120.143204,2017-02-19,09:54 AM,eBird - Traveling Count,60,0,120.701,,1
S50944244,Red-shouldered Hawk,Buteo lineatus,7984,2,US-CA,Tulare,Sequoia Riverlands Trust--Kaweah Oaks Preserve,36.3336459,-119.1665762,2018-12-24,08:52 AM,eBird - Traveling Count,60,0,3.219,,1
S30097148,Red-tailed Hawk,Buteo jamaicensis,8011,1,US-WA,King,US-WA-Renton-Cedar River Park - 47.4656x-122.1338,47.465567,-122.133835,2016-06-05,03:58 PM,eBird - Stationary Count,120,1,,,2,,,"Cesar river park along the cedar river  <br />Submitted from eBird for iOS, version 1.2.1 Build 65"
S30169180,Barred Owl,Strix varia,8693,1,US-WA,King,Ravenna Park,47.6721788,-122.3064566,2016-05-26,02:00 PM,eBird - Traveling Count,60,0,1.609,,1
S33147385,Barred Owl,Strix varia,8693,1,US-WA,King,US-WA-Issaquah-Tiger Mountain State Forest - 47.4982x-122.0202,47.498176,-122.02022,2016-12-21,09:09 PM,eBird - Traveling Count,120,1,6.437,,2
S25505711,Belted Kingfisher,Megaceryle alcyon,9697,1,US-WA,Clallam,Ediz Hook,48.14035,-123.44711,2015-10-18,04:30 PM,eBird - Stationary Count,60,0,,,2
S47268846,Belted Kingfisher,Megaceryle alcyon,9697,1,US-CA,El Dorado,"Clark Mountain Rd, Lotus US-CA (38.8195,-120.9467)",38.81949,-120.946705,2018-07-15,09:07 PM,eBird - Traveling Count,250,0,24.14,,3
